Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Aland Islands,Harriet Lindeman,Individual,Environment Ministry (Aland Islands),1/1/05,12/31/07,Harriet Lindeman
Aland Islands,Roger Nordlund,Individual,Elite (Aland Islands),BOT,EOT,R. Nordlund ; R Nordlund ; Roger Nordlund
Aland Islands,Roger Nordlund,Individual,Executive Office (Aland Islands),1/1/99,10/1/07,R. Nordlund ; R Nordlund ; Roger Nordlund
Aland Islands,Roger Nordlund,Individual,Legislative / Parliamentary (Aland Islands),1/1/07,12/31/10,R. Nordlund ; R Nordlund ; Roger Nordlund
Aland Islands,Viveka Eriksson,Individual,Elite (Aland Islands),BOT,EOT,V Eriksson ; V. Eriksson ; Viveka Eriksson ; Viveca Eriksson
Aland Islands,Viveka Eriksson,Individual,Executive Office (Aland Islands),10/1/07,11/1/11,V Eriksson ; V. Eriksson ; Viveka Eriksson ; Viveca Eriksson
Albania,Adil Carcani,Individual,Elite (Albania),1/1/40,12/18/81,Adil Carcani
Albania,Adil Carcani,Individual,Elite (Albania),2/22/91,1/1/97,Adil Carcani
Albania,Adil Carcani,Individual,Government (Albania),12/18/81,2/22/91,Adil Carcani
Albania,Agim Sinoimeri,Individual,Albanian Tourism Committee,BOT,EOT,Agim Sinoimeri
Albania,Agim Sinoimeri,Individual,Key Tours Albania,BOT,EOT,Agim Sinoimeri
Albania,Agron Duka,Individual,AIBA,BOT,EOT,Agron Duka
Albania,Agron Duka,Individual,Cabinet (Albania),2/22/02,1/1/10,Agron Duka
Albania,Agron Duka,Individual,"Ministry of Agriculture, Food, and Consumer Protection",2/22/02,1/1/10,Agron Duka
Albania,Agron Musaraj,Individual,Elite (Albania),4/6/93,EOT,Agron Musaraj
Albania,Agron Musaraj,Individual,Interior / Home Ministry (Albania),4/6/93,7/11/96,Agron Musaraj
Albania,Agron Tato,Individual,Assembly of the Republic of Albania,1/1/97,EOT,Agron Tato
Albania,Agron Tato,Individual,Cabinet (Albania),2/22/02,9/11/05,Agron Tato
Albania,Agron Tato,Individual,"Ministry of Tourism, Cultural Affairs, Youth, and Sports",2/22/02,9/11/05,Agron Tato
Albania,Agron Tato,Individual,Socialist Party of Albania,BOT,EOT,Agron Tato
Albania,AIBA,Group,Agricultural Business (Albania),BOT,EOT,AIBA
Albania,AIBA,Group,Consumer Goods Business (Albania),BOT,EOT,AIBA
Albania,Albanian Armed Forces,Group,Military (Albania),BOT,EOT,Albanian Armed Forces
Albania,Albanian Communication Office with Kosovo,Group,Government (Albania),BOT,EOT,Albanian Communication Office With Kosovo
Albania,Albanian Power Generation and Distribution Firm,Group,State-Owned Utilities (Albania),BOT,EOT,KESH ; Albanian Power Generation And Distribution Firm
Albania,Albanian Telegraphic Agency,Group,State Media (Albania),BOT,EOT,ATA ; Albanian Telegraphic Agency
Albania,Albanian Tourism Committee,Group,Tourism Ministry (Albania),BOT,EOT,Albanian Tourism Committee
Albania,Albanian-Turkish Parliamentary Friendship Group,Group,Foreign Ministry (Albania),BOT,EOT,Albanian-Turkish Parliamentary Friendship Group
Albania,Aldo BumÃ§i,Individual,Elite (Albania),9/11/05,EOT,Aldo Bumci
Albania,Aldo BumÃ§i,Individual,Justice / Law Ministry (Albania),9/11/05,3/20/07,Aldo Bumci
Albania,Aldo BumÃ§i,Individual,Ministry of Foreign Affairs,4/4/13,9/14/13,Aldo Bumci
Albania,Aleksander Meksi,Individual,Elite (Albania),BOT,EOT,Aleksander Meksi ; Alexander Meksi
Albania,Aleksander Meksi,Individual,Executive Office (Albania),4/13/92,3/11/97,Aleksander Meksi ; Alexander Meksi
Albania,Alfred Moisiu,Individual,Elite (Albania),BOT,EOT,Alfred Spiro Moisiu ; Alfred Moisiu ; Alfred Mojsiou ; President Moisiou ; Alfred Moisiou
Albania,Alfred Moisiu,Individual,Executive Office (Albania),7/24/02,7/24/07,Alfred Spiro Moisiu ; Alfred Moisiu ; Alfred Mojsiou ; President Moisiou ; Alfred Moisiou
Albania,Alfred Moisiu,Individual,Government (Albania),7/24/02,7/24/07,Alfred Spiro Moisiu ; Alfred Moisiu ; Alfred Mojsiou ; President Moisiou ; Alfred Moisiou
Albania,Alfred Moisiu,Individual,Government (Ministry of Defense),12/18/91,4/13/92,Alfred Spiro Moisiu ; Alfred Moisiu ; Alfred Mojsiou ; President Moisiou ; Alfred Moisiou
Albania,Alfred Serreqi,Individual,Elite (Albania),4/13/92,EOT,Alfred Serreqi
Albania,Alfred Serreqi,Individual,Foreign Ministry (Albania),4/13/92,7/11/96,Alfred Serreqi
Albania,Anastas Angjeli,Individual,Cabinet (Albania),5/12/91,6/11/91,Anastas Angjeli
Albania,Anastas Angjeli,Individual,Cabinet (Albania),10/2/98,2/22/02,Anastas Angjeli
Albania,Anastas Angjeli,Individual,Government (Ministry of Finance),5/12/91,6/11/91,Anastas Angjeli
Albania,Anastas Angjeli,Individual,Government (Ministry of Finance),10/2/98,2/22/02,Anastas Angjeli
Albania,Anastas Angjeli,Individual,Socialist Party of Albania,BOT,EOT,Anastas Angjeli
Albania,Andrea Nako,Individual,Elite (Albania),7/17/85,EOT,Andrea Nako
Albania,Andrea Nako,Individual,Finance / Economy / Commerce / Trade Ministry (Albania),7/17/85,12/22/90,Andrea Nako
Albania,Arben Imami,Individual,Cabinet (Albania),7/1/97,7/6/00,Arben Imami
Albania,Arben Imami,Individual,Cabinet (Albania),7/7/00,9/12/01,Arben Imami
Albania,Arben Imami,Individual,Cabinet (Albania),9/17/09,EOT,Arben Imami
Albania,Arben Imami,Individual,Democratic Alliance Party,BOT,EOT,Arben Imami
Albania,Arben Imami,Individual,Government (Ministry of Defense),9/17/09,EOT,Arben Imami
Albania,Arben Imami,Individual,Government (Ministry of Justice),7/7/00,9/12/01,Arben Imami
Albania,Arben Imami,Individual,Ministry of Legislative Reform and Relations with Assembly,7/1/97,7/6/00,Arben Imami
Albania,Arben Malaj,Individual,Assembly of the Republic of Albania,1/1/97,EOT,Arben Malaj
Albania,Arben Malaj,Individual,Cabinet (Albania),3/11/97,10/2/98,Arben Malaj
Albania,Arben Malaj,Individual,Cabinet (Albania),8/1/02,9/11/05,Arben Malaj
Albania,Arben Malaj,Individual,Government (Ministry of Finance),3/11/97,10/2/98,Arben Malaj
Albania,Arben Malaj,Individual,Government (Ministry of Finance),12/29/03,9/11/05,Arben Malaj
Albania,Arben Malaj,Individual,Ministry of Economy Trade and Energy,8/1/02,12/28/03,Arben Malaj
Albania,Arben Malaj,Individual,Socialist Party of Albania,BOT,EOT,Arben Malaj
Albania,Arben Malaj,Individual,World Bank,BOT,EOT,Arben Malaj
Albania,Arben Rakipi,Individual,Justice / Law Ministry (Albania),8/1/97,3/18/02,Arben Rakipi
Albania,Arjan Starova,Individual,Elite (Albania),3/11/97,EOT,Arjan Starova
Albania,Arjan Starova,Individual,Foreign Ministry (Albania),3/11/97,7/25/97,Arjan Starova
Albania,Armando Meta,Individual,News (Albania),BOT,EOT,Armando Meta
Albania,Arta Dade,Individual,Assembly of the Republic of Albania,1/1/97,12/31/01,Arta Dade
Albania,Arta Dade,Individual,Cabinet (Albania),7/1/97,4/1/98,Arta Dade
Albania,Arta Dade,Individual,Cabinet (Albania),9/12/01,7/31/02,Arta Dade
Albania,Arta Dade,Individual,Government (Ministry of Foreign Affairs),9/12/01,7/31/02,Arta Dade
Albania,Arta Dade,Individual,"Ministry of Tourism, Cultural Affairs, Youth, and Sports",7/1/97,4/1/98,Arta Dade
Albania,Arta Dade,Individual,Socialist Party of Albania,1/1/91,EOT,Arta Dade
Albania,Artur Kuko,Individual,Ministry of Foreign Affairs,BOT,EOT,Artur Kuko
Albania,Assembly of the Republic of Albania,Group,Legislative / Parliamentary (Albania),BOT,EOT,Assembly Of The Republic Of Albania ; People'S Parliament Of Albania
Albania,Azem Hajdari,Individual,Assembly of the Republic of Albania,3/31/91,9/12/98,Azem Shpend Hajdari ; Azem Hajdari
Albania,Azem Hajdari,Individual,KS Vllaznia ShkodÃ«r,1/1/95,9/12/98,Azem Shpend Hajdari ; Azem Hajdari
Albania,Bajram Yzeiri,Individual,Elite (Albania),6/11/91,EOT,Bajram Yzeiri
Albania,Bajram Yzeiri,Individual,Interior / Home Ministry (Albania),6/11/91,12/18/91,Bajram Yzeiri
Albania,Bamir Topi,Individual,Assembly of the Republic of Albania,1/1/96,7/23/07,Bamir Topi ; Bamir Myrteza Topi
Albania,Bamir Topi,Individual,Democratic Party of Albania,BOT,EOT,Bamir Topi ; Bamir Myrteza Topi
Albania,Bamir Topi,Individual,Elite (Albania),BOT,EOT,Bamir Topi ; Bamir Myrteza Topi
Albania,Bamir Topi,Individual,Executive Office (Albania),7/24/07,7/24/12,Bamir Topi ; Bamir Myrteza Topi
Albania,Bamir Topi,Individual,Government (Albania),7/24/07,7/24/12,Bamir Topi ; Bamir Myrteza Topi
Albania,Bank of Albania,Group,Finance / Economy / Commerce / Trade Ministry (Albania),BOT,EOT,Bank Of Albania
Albania,Bashkim Fino,Individual,Assembly of the Republic of Albania,BOT,EOT,Bashkim Fino
Albania,Bashkim Fino,Individual,Elite (Albania),BOT,EOT,Bashkim Fino
Albania,Bashkim Fino,Individual,Executive Office (Albania),3/11/97,7/24/97,Bashkim Fino
Albania,Bashkim Fino,Individual,Executive Office (Albania),1/2/98,1/1/01,Bashkim Fino
Albania,Bashkim Fino,Individual,Government (Albania),3/11/97,7/24/97,Bashkim Fino
Albania,Bashkim Fino,Individual,Ministry of Public Works and Tourism,1/2/01,EOT,Bashkim Fino
Albania,Bashkim Fino,Individual,Socialist Party of Albania,BOT,EOT,Bashkim Fino
Albania,Bashkim Kopliku,Individual,Elite (Albania),4/13/92,EOT,Bashkim Kopliku
Albania,Bashkim Kopliku,Individual,Interior / Home Ministry (Albania),4/13/92,4/6/93,Bashkim Kopliku
Albania,Belul Ã‡elo,Individual,Elite (Albania),3/11/97,EOT,Belul Celo
Albania,Belul Ã‡elo,Individual,Interior / Home Ministry (Albania),3/11/97,7/25/97,Belul Celo
Albania,Ben Blushi,Individual,Social Democratic Party of Albania,BOT,EOT,B Blushi ; B. Blushi ; Ben Blushi
Albania,Besnik Dervishi,Individual,Ministry of Economy Trade and Energy,BOT,7/30/02,B. Dervishi ; B Dervishi ; Besnik Dervishi
Albania,Besnik Dervishi,Individual,Ministry of Territory Planning and Tourism,7/31/02,12/1/03,B. Dervishi ; B Dervishi ; Besnik Dervishi
Albania,Besnik Dervishi,Individual,Ministry of Transport,BOT,EOT,B. Dervishi ; B Dervishi ; Besnik Dervishi
Albania,Besnik Dervishi,Individual,Socialist Party of Albania,BOT,EOT,B. Dervishi ; B Dervishi ; Besnik Dervishi
Albania,Besnik Mustafaj,Individual,Elite (Albania),9/11/05,EOT,Besnik Mustafaj
Albania,Besnik Mustafaj,Individual,Foreign Ministry (Albania),9/11/05,5/2/07,Besnik Mustafaj
Albania,Bujar Nishani,Individual,Elite (Albania),3/20/07,EOT,Bujar Nishani
Albania,Bujar Nishani,Individual,Executive Office (Albania),7/24/12,EOT,Bujar Nishani
Albania,Bujar Nishani,Individual,Interior / Home Ministry (Albania),3/20/07,9/17/09,Bujar Nishani
Albania,Bujar Nishani,Individual,Justice / Law Ministry (Albania),9/17/09,4/25/11,Bujar Nishani
Albania,Bujar Nishani,Individual,Ministry of Interior Affairs,4/25/11,6/12/12,Bujar Nishani
Albania,Dashamir Kore,Individual,Elite (Albania),2/22/91,EOT,Dashamir Kore
Albania,Dashamir Kore,Individual,Justice / Law Ministry (Albania),2/22/91,5/12/91,Dashamir Kore
Albania,Democratic Alliance Party,Group,(National) Minor Party (Albania),BOT,EOT,Democratic Alliance Party
Albania,Democratic Alliance Party,Group,Centrist,BOT,EOT,Democratic Alliance Party
Albania,Democratic Party of Albania,Group,(National) Major Party (Albania),BOT,EOT,Democratic Party Of Albania
Albania,Democratic Party of Albania,Group,Center Right,BOT,EOT,Democratic Party Of Albania
Albania,Ditmir Bushati,Individual,Ministry of Foreign Affairs,9/15/13,EOT,Ditmir Bushati
Albania,Dorina Tanushi,Individual,Shekulli,BOT,EOT,D. Tanushi ; Darina Tanushi ; D Tanushi ; Dorina Tanushi
Albania,Dylber Vrioni,Individual,Elite (Albania),12/4/94,EOT,Dylber Vrioni
Albania,Dylber Vrioni,Individual,Finance / Economy / Commerce / Trade Ministry (Albania),12/4/94,7/11/96,Dylber Vrioni
Albania,Edi Paloka,Individual,Assembly of the Republic of Albania,1/1/09,EOT,E Paloka ; E. Paloka ; Edi Paloka
Albania,Edi Paloka,Individual,Democratic Party of Albania,BOT,EOT,E Paloka ; E. Paloka ; Edi Paloka
Albania,Edi Rama,Individual,Cabinet (Albania),BOT,EOT,E. Rama ; Edi Rama ; E Rama
Albania,Edi Rama,Individual,Executive Office (Albania),BOT,EOT,E. Rama ; Edi Rama ; E Rama
Albania,Edi Rama,Individual,"Ministry of Tourism, Cultural Affairs, Youth, and Sports",1/1/98,9/30/00,E. Rama ; Edi Rama ; E Rama
Albania,Edi Rama,Individual,Socialist Party of Albania,BOT,EOT,E. Rama ; Edi Rama ; E Rama
Albania,Edi Rama,Individual,Tirana,10/1/00,7/1/11,E. Rama ; Edi Rama ; E Rama
Albania,Edmond Haxhinasto,Individual,Elite (Albania),9/17/10,EOT,Edmond Haxhinasto
Albania,Edmond Haxhinasto,Individual,Foreign Ministry (Albania),9/17/10,6/27/12,Edmond Haxhinasto
Albania,Edmond Panariti,Individual,Ministry of Foreign Affairs,6/27/12,4/3/13,Edmond Panariti
Albania,Eduard Halimi,Individual,Ministry of Justice,4/25/11,9/14/13,Eduard Halimi
Albania,Emin Barci,Individual,Socialist Party of Albania,BOT,EOT,E Barci ; Emin Barci ; E. Barci
Albania,Enkelejd Alibeaj,Individual,Elite (Albania),11/24/07,EOT,Enkelejd Alibeaj
Albania,Enkelejd Alibeaj,Individual,Justice / Law Ministry (Albania),11/24/07,9/17/09,Enkelejd Alibeaj
Albania,Enver Halili,Individual,Elite (Albania),5/8/90,EOT,Enver Halili
Albania,Enver Halili,Individual,Justice / Law Ministry (Albania),5/8/90,2/22/91,Enver Halili
Albania,Environmentalist Agrarian Party,Group,(National) Minor Party (Albania),BOT,EOT,Environmentalist Agrarian Party ; Agrarian Party Of Albania
Albania,Environmentalist Agrarian Party,Group,Centrist,BOT,EOT,Environmentalist Agrarian Party ; Agrarian Party Of Albania
Albania,Ergys Vangjeli,Individual,News (Albania),BOT,EOT,E Vangjeli ; E. Vangjeli ; Ergys Vangjeli
Albania,Ermelinda Meksi,Individual,Assembly of the Republic of Albania,1/1/92,1/1/01,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Ermelinda Meksi,Individual,Cabinet (Albania),BOT,EOT,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Ermelinda Meksi,Individual,Ministry of Economy Trade and Energy,1/1/97,12/31/02,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Ermelinda Meksi,Individual,Ministry of European Integration,12/1/03,7/1/05,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Ermelinda Meksi,Individual,Ministry of European Integration,12/2/03,9/1/05,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Ermelinda Meksi,Individual,Socialist Party of Albania,6/1/91,EOT,Ermelinda Meksi ; E Meksi ; E. Meksi
Albania,Esmeralda Uruci,Individual,Cabinet (Albania),10/29/99,12/31/01,Esmeralda Uruci ; E. Uruci ; E Uruci
Albania,Esmeralda Uruci,Individual,"Ministry of Tourism, Cultural Affairs, Youth, and Sports",10/29/99,12/31/01,Esmeralda Uruci ; E. Uruci ; E Uruci
Albania,Et'hem Ruka,Individual,Assembly of the Republic of Albania,1/1/92,EOT,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Et'hem Ruka,Individual,Cabinet (Albania),1/1/97,EOT,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Et'hem Ruka,Individual,Ministry of Education and Science,1/1/97,1/1/01,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Et'hem Ruka,Individual,"Ministry of Environment, Forests, and Water Administration",1/2/01,2/20/02,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Et'hem Ruka,Individual,"Ministry of Labor, Social Affairs, and Equal Opportunities",2/22/02,7/30/02,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Et'hem Ruka,Individual,Socialist Party of Albania,BOT,EOT,Et'Hem Ruka ; E. Ruka ; E Ruka
Albania,Fatmir Mediu,Individual,Elite (Albania),9/11/05,EOT,Fatmir Mediu
Albania,Fatmir Mediu,Individual,State-Owned Defense / Security (Albania),9/11/05,3/28/08,Fatmir Mediu
Albania,Fatmir Meta,Individual,Criminals / Gangs (Albania),BOT,EOT,F. Meta ; Fatmir Meta ; F Meta
Albania,Fatmir Xhafa,Individual,Cabinet (Albania),2/22/02,9/11/05,Fatmir Xhafa ; Fatmir Xhafaj
Albania,Fatmir Xhafa,Individual,Government (Ministry of Justice),12/29/03,9/11/05,Fatmir Xhafa ; Fatmir Xhafaj
Albania,Fatmir Xhafa,Individual,Ministry of Territory Planning and Tourism,2/22/02,12/28/03,Fatmir Xhafa ; Fatmir Xhafaj
Albania,Fatmir Xhafa,Individual,Socialist Party of Albania,BOT,EOT,Fatmir Xhafa ; Fatmir Xhafaj
Albania,Fatmir Zaloshnja,Individual,Elite (Albania),5/12/91,EOT,Fatmir Zaloshnja
Albania,Fatmir Zaloshnja,Individual,Justice / Law Ministry (Albania),5/12/91,6/11/91,Fatmir Zaloshnja
Albania,Fatos Nano,Individual,Assembly of the Republic of Albania,1/1/97,1/1/07,Fatos Nano ; Prime Minister Nano
Albania,Fatos Nano,Individual,Elite (Albania),BOT,EOT,Fatos Nano ; Prime Minister Nano
Albania,Fatos Nano,Individual,Executive Office (Albania),2/22/91,6/5/91,Fatos Nano ; Prime Minister Nano
Albania,Fatos Nano,Individual,Executive Office (Albania),7/24/97,10/2/98,Fatos Nano ; Prime Minister Nano
Albania,Fatos Nano,Individual,Executive Office (Albania),7/31/02,9/11/05,Fatos Nano ; Prime Minister Nano
Albania,Fatos Nano,Individual,Socialist Party of Albania,6/1/91,EOT,Fatos Nano ; Prime Minister Nano
Albania,Fatri Sinani,Individual,Albanian-Turkish Parliamentary Friendship Group,BOT,EOT,F. Sinani ; F Sinani ; Fatri Sinani
Albania,Flamur Noka,Individual,Ministry of Interior Affairs,7/3/12,9/14/13,Flamur Noka
Albania,Fotaq Nano,Individual,Central Electoral Commission,6/1/00,1/29/01,F. Nano ; Fotaq Nano ; F Nano
Albania,Gazmend Oketa,Individual,Elite (Albania),3/28/08,EOT,Gazmend Oketa
Albania,Gazmend Oketa,Individual,State-Owned Defense / Security (Albania),3/28/08,9/17/09,Gazmend Oketa
Albania,Genc Ruli,Individual,Elite (Albania),6/11/91,EOT,Genc Ruli
Albania,Genc Ruli,Individual,Finance / Economy / Commerce / Trade Ministry (Albania),6/11/91,12/18/91,Genc Ruli
Albania,Genc Ruli,Individual,Finance / Economy / Commerce / Trade Ministry (Albania),4/13/92,11/10/93,Genc Ruli
Albania,Gezim Podgorica,Individual,Ministry of Foreign Affairs,BOT,EOT,G. Podgorica ; G Podgorica ; Gezim Podgorica
Albania,Gjergj Lezhja,Individual,Elite (Albania),1/19/07,EOT,Gjergj Lezhja
Albania,Gjergj Lezhja,Individual,Interior / Home Ministry (Albania),1/19/07,3/20/07,Gjergj Lezhja
Albania,Gramoz RuÃ§i,Individual,Assembly of the Republic of Albania,1/1/97,EOT,Gramoz Ruci
Albania,Gramoz RuÃ§i,Individual,Cabinet (Albania),BOT,EOT,Gramoz Ruci
Albania,Gramoz RuÃ§i,Individual,Government (Ministry of Interior Affairs),2/22/91,5/12/91,Gramoz Ruci
Albania,Gramoz RuÃ§i,Individual,Socialist Party of Albania,1/1/97,EOT,Gramoz Ruci
Albania,Hajredin Shyti,Individual,Elite (Albania),5/12/91,EOT,Hajredin Shyti
Albania,Hajredin Shyti,Individual,Interior / Home Ministry (Albania),5/12/91,6/11/91,Hajredin Shyti
Albania,Halit Shamata,Individual,Elite (Albania),7/11/96,EOT,Halit Shamata
Albania,Halit Shamata,Individual,Interior / Home Ministry (Albania),7/11/96,3/11/97,Halit Shamata
Albania,Haxhi Lleshi,Individual,Elite (Albania),1/1/31,8/1/53,Haxhi Lleshi
Albania,Haxhi Lleshi,Individual,Elite (Albania),11/22/82,1/1/98,Haxhi Lleshi
Albania,Haxhi Lleshi,Individual,Government (Albania),8/1/53,11/22/82,Haxhi Lleshi
Albania,Hektor FrashÃ«ri,Individual,Elite (Albania),12/4/94,EOT,Hektor Frasheri
Albania,Hektor FrashÃ«ri,Individual,Justice / Law Ministry (Albania),12/4/94,7/11/96,Hektor Frasheri
Albania,Hekuran Isai,Individual,Elite (Albania),7/9/90,EOT,Hekuran Isai
Albania,Hekuran Isai,Individual,Interior / Home Ministry (Albania),7/9/90,2/22/91,Hekuran Isai
Albania,Human Rights Union Party,Group,(National) Minor Party (Albania),BOT,EOT,Human Rights Union Party
Albania,Human Rights Union Party,Group,Human Rights NGOs (Albania),BOT,EOT,Human Rights Union Party
Albania,Igli Toska,Individual,Elite (Albania),10/25/03,EOT,Igli Toska
Albania,Igli Toska,Individual,Interior / Home Ministry (Albania),10/25/03,9/11/05,Igli Toska
Albania,Ilir BoÃ§ka,Individual,Elite (Albania),12/18/91,EOT,Ilir Bocka
Albania,Ilir BoÃ§ka,Individual,Foreign Ministry (Albania),12/18/91,4/13/92,Ilir Bocka
Albania,Ilir Gjoni,Individual,Cabinet (Albania),7/7/00,2/22/02,Ilir Gjoni
Albania,Ilir Gjoni,Individual,Government (Ministry of Defense),7/7/00,11/8/00,Ilir Gjoni
Albania,Ilir Gjoni,Individual,Government (Ministry of Interior Affairs),11/8/00,2/22/02,Ilir Gjoni
Albania,Ilir Gjoni,Individual,Ministry of Public Order,11/8/00,2/22/02,Ilir Gjoni
Albania,Ilir Gjoni,Individual,Socialist Party of Albania,BOT,EOT,Ilir Gjoni
Albania,Ilir Gjoni,Individual,United Nations,1/1/97,8/31/99,Ilir Gjoni
Albania,Ilir Meta,Individual,Elite (Albania),BOT,EOT,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Meta,Individual,Executive Office (Albania),10/29/99,2/22/02,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Meta,Individual,Foreign Ministry (Ministry of Foreign Affairs),7/31/02,7/29/03,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Meta,Individual,Foreign Ministry (Ministry of Foreign Affairs),9/17/09,9/17/10,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Meta,Individual,Government (Albania),10/29/99,2/22/02,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Meta,Individual,Ministry of Economy Trade and Energy,9/17/10,1/14/11,Ilir Meta ; Ilir Rexhep Meta
Albania,Ilir Panda,Individual,Elite (Albania),5/30/99,EOT,Ilir Panda
Albania,Ilir Panda,Individual,Justice / Law Ministry (Albania),5/30/99,7/7/00,Ilir Panda
Albania,Ilir Rusmali,Individual,Elite (Albania),3/20/07,EOT,Ilir Rusmali
Albania,Ilir Rusmali,Individual,Justice / Law Ministry (Albania),3/20/07,11/24/07,Ilir Rusmali
Albania,Isamedin Haxhia,Individual,Criminals / Gangs (Albania),BOT,EOT,I Haxhia ; Isamedin Haxhia ; I. Haxhia
Albania,Ismail Lleshi,Individual,Cabinet (Albania),11/8/00,9/12/01,Ismail Lleshi
Albania,Ismail Lleshi,Individual,Government (Ministry of Defense),11/8/00,9/12/01,Ismail Lleshi
Albania,Ismail Lleshi,Individual,Socialist Party of Albania,BOT,EOT,Ismail Lleshi
Albania,Jozefina Topalli,Individual,Elite (Albania),9/3/05,EOT,Jozefina Topalli
Albania,Jozefina Topalli,Individual,Government (Albania),9/3/05,EOT,Jozefina Topalli
Albania,Kastriot Islami,Individual,Cabinet (Albania),2/22/02,9/11/05,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Elite (Albania),BOT,EOT,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Executive Office (Albania),4/3/92,4/6/92,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Government (Albania),4/3/92,4/6/92,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Government (Assembly of the Republic of Albania),4/17/91,4/6/92,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Government (Ministry of Finance),2/22/02,12/29/03,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Government (Ministry of Foreign Affairs),12/29/03,9/11/05,Kastriot Selman Islami ; Kastriot Islami
Albania,Kastriot Islami,Individual,Socialist Party of Albania,BOT,EOT,Kastriot Selman Islami ; Kastriot Islami
Albania,Key Tours Albania,Group,Consumer Services Business (Albania),BOT,EOT,Key Tours Albania
Albania,KiÃ§o Mustaqi,Individual,Elite (Albania),7/9/90,EOT,Kico Mustaqi
Albania,KiÃ§o Mustaqi,Individual,State-Owned Defense / Security (Albania),7/9/90,5/12/91,Kico Mustaqi
Albania,Koha JonÃ«,Group,Center Right,BOT,EOT,Koha Jone ; Koha JonÃ«
Albania,Koha JonÃ«,Group,Print News (Albania),BOT,EOT,Koha Jone ; Koha JonÃ«
Albania,Kristofor PeÃ§i,Individual,Elite (Albania),7/11/96,EOT,Kristofor Peci
Albania,Kristofor PeÃ§i,Individual,Justice / Law Ministry (Albania),7/11/96,3/11/97,Kristofor Peci
Albania,KS Vllaznia ShkodÃ«r,Group,Business (Albania),BOT,EOT,Ks Vllaznia ShkodÃ«r ; Ks Vllaznia Shkoder
Albania,Kudret Ã‡ela,Individual,Elite (Albania),12/18/91,EOT,Kudret Cela
Albania,Kudret Ã‡ela,Individual,Justice / Law Ministry (Albania),12/18/91,12/4/94,Kudret Cela
Albania,Leonard Solis,Individual,Cabinet (Albania),BOT,EOT,L Solis ; Leonard Solis ; L. Solis
Albania,Leonard Solis,Individual,Human Rights Union Party,BOT,EOT,L Solis ; Leonard Solis ; L. Solis
Albania,Leonard Solis,Individual,Ministry of Health,1/1/99,12/31/09,L Solis ; Leonard Solis ; L. Solis
Albania,Luan Hajdaraga,Individual,Elite (Albania),4/24/98,EOT,Luan Hajdaraga
Albania,Luan Hajdaraga,Individual,Foreign Ministry (Albania),7/29/03,12/29/03,Luan Hajdaraga
Albania,Luan Hajdaraga,Individual,State-Owned Defense / Security (Albania),4/24/98,7/7/00,Luan Hajdaraga
Albania,Luan Memushi,Individual,Assembly of the Republic of Albania,1/1/97,EOT,L. Memushi ; L Memushi ; Luan Memushi
Albania,Luan Memushi,Individual,Cabinet (Albania),BOT,EOT,L. Memushi ; L Memushi ; Luan Memushi
Albania,Luan Memushi,Individual,Ministry of Education and Science,2/22/02,9/11/05,L. Memushi ; L Memushi ; Luan Memushi
Albania,Luan Memushi,Individual,Parliamentary Commission on Education and Science,BOT,EOT,L. Memushi ; L Memushi ; Luan Memushi
Albania,Luan Memushi,Individual,Socialist Party of Albania,BOT,EOT,L. Memushi ; L Memushi ; Luan Memushi
Albania,Luan Rama,Individual,Cabinet (Albania),2/22/02,10/25/03,Luan Rama
Albania,Luan Rama,Individual,Government (Ministry of Defense),2/22/02,7/31/02,Luan Rama
Albania,Luan Rama,Individual,Government (Ministry of Interior Affairs),7/31/02,10/25/03,Luan Rama
Albania,Luan Rama,Individual,Socialist Party of Albania,BOT,EOT,Luan Rama
Albania,Lufter Xhuveli,Individual,Assembly of the Republic of Albania,1/1/97,EOT,L. Xhuveli ; Lufter Xhuveli ; L Xhuveli ; Dr. Lufter Xhuveli
